2025100522001110681453760453_2975820279895558564_advance	,T200P2975820279894558564	,2025-10-08 17:53:47 ,                    ,2025-10-08 17:53:47 ,淘宝        ,支付宝担保交易         ,贝**             ,退款-Next Weekend「调色师」羊毛女经典紫色休闲通勤长袖衬衫罩衫 等多件,379.04  ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025100522001110681453760453_2975820279896558564_advance	,T200P2975820279894558564	,2025-10-08 17:53:13 ,                    ,2025-10-08 17:53:13 ,淘宝        ,支付宝担保交易         ,贝**             ,退款-Next Weekend「调色师」羊毛女经典紫色休闲通勤长袖衬衫罩衫 等多件,346.64  ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025100822001110681406185888	,13110600725100882007771265562	,2025-10-08 11:11:55 ,2025-10-08 11:12:01 ,2025-10-08 11:51:26 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,41.60   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025100722001410681458754141	,4112660000489000000000647241825280	,2025-10-07 14:11:54 ,2025-10-07 14:11:54 ,2025-10-07 14:11:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,赵记羊杂            ,赵记羊杂（鸿基新城店）         ,0.09    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251007110070001506680039410490	,20251007002161010000680617393990_PZ1932109613	,2025-10-07 14:03:21 ,2025-10-07 14:03:21 ,2025-10-07 14:03:21 ,支付宝网站     ,即时到账交易          ,广州吱驿网络技术有限公司    ,碰一下支付现金奖励           ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,碰一下支付现金奖励           ,已收入      ,
20251006110070001506680039414094	,20251006002161010000680612014289_PZ1736234524	,2025-10-06 20:13:47 ,2025-10-06 20:13:47 ,2025-10-06 20:13:47 ,支付宝网站     ,即时到账交易          ,广州吱驿网络技术有限公司    ,支付宝发红包你赚现金奖励        ,0.02    ,收入      ,交易成功    ,0.00     ,0.00     ,支付宝发红包你赚现金奖励        ,已收入      ,
2025100622001110681452861324	,13110600725100639826976265562	,2025-10-06 11:06:20 ,2025-10-06 11:06:27 ,2025-10-06 12:22:52 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,39.60   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025100522001110681453760453	,T200P2975820279894558564	,2025-10-05 17:12:17 ,2025-10-05 17:12:24 ,2025-10-10 10:37:13 ,淘宝        ,支付宝担保交易         ,贝**             ,Next Weekend「调色师」羊毛女经典紫色休闲通勤长袖衬衫罩衫 等多件,725.68  ,支出      ,交易关闭    ,0.00     ,725.68   ,                    ,已支出      ,
2025100322001110681434836654	,13130600725100306363720265562	,2025-10-03 13:26:30 ,2025-10-03 13:26:38 ,2025-10-03 13:56:15 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,53.41   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025100222001410681431299658	,20251002183518U82940938855874232	,2025-10-02 18:35:30 ,2025-10-02 18:35:30 ,2025-10-02 18:35:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,肯德基宅急送（铭城国际店）-美团App-25100211100400001301307408400512,28.10   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025100222001110681426848625	,T200P2970123422475558564	,2025-10-02 12:50:20 ,2025-10-02 12:50:46 ,2025-10-06 00:00:24 ,淘宝        ,支付宝担保交易         ,木***7           ,西安国庆车展，2025西安国际车展门票，西安十一车展门票,45.82   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
BO2025100264871087150205	,HJCAEF==500000068730107031==1498250297470485	,2025-10-02 11:21:10 ,2025-10-02 11:21:11 ,2025-10-02 11:21:11 ,支付宝网站     ,即时到账交易          ,上海淘天商业管理有限公司    ,退货宝_订单号:2958357399408558564,5.20    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025092622001110681444291515_2958357399408558564	,T200P2958357399408558564	,2025-10-02 11:21:09 ,                    ,2025-10-02 11:21:09 ,淘宝        ,支付宝担保交易         ,优衣库             ,退款-【优惠价】优衣库女装针织廓形长裤/弯刀镰刀裤子25秋冬新款483722 475344,178.49  ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
20251002106871125461 	,813295524           	,2025-10-02 10:15:43 ,2025-10-02 10:15:43 ,2025-10-02 10:16:07 ,支付宝网站     ,即时到账交易          ,陕西省中医医院         ,医保支付(不含自费)          ,0.00    ,支出      ,支付成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025100222001410681427341310	,K00001UFA420251002091158X0	,2025-10-02 09:12:00 ,2025-10-02 09:12:01 ,2025-10-02 09:12:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-西窑头-08:37:23-钟楼-09:11:58,2.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025100122001110681425393636	,13180600725100113339008265562	,2025-10-01 18:54:11 ,2025-10-01 18:54:22 ,2025-10-01 19:38:17 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,63.82   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025093022001410681413170319	,K00001UFA420250930085057X0	,2025-09-30 08:50:59 ,2025-09-30 08:51:00 ,2025-09-30 08:51:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:16:05-缪家寨-08:50:57,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092822001410681455188197	,K00001UFA420250928085053X0	,2025-09-28 08:50:55 ,2025-09-28 08:50:56 ,2025-09-28 08:50:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:16:02-缪家寨-08:50:53,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092622001410681446252697	,XP1625092620501762153316004853	,2025-09-26 20:04:28 ,2025-09-26 20:04:29 ,2025-09-26 20:04:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1625092620501762153316004853,5.69    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092622001410681447350807	,08291250926194133   	,2025-09-26 19:41:41 ,2025-09-26 19:41:42 ,2025-12-28 19:42:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,1.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092622001410681450193664	,2025092601502300700006850065102478	,2025-09-26 17:36:43 ,2025-09-26 17:36:58 ,2025-09-26 17:36:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,签约商户            ,地铁7折早高峰通勤卡          ,0.10    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092622001110681443119619	,T200P2958357399407558564	,2025-09-26 13:41:09 ,2025-09-26 13:41:16 ,2025-10-06 16:06:17 ,淘宝        ,支付宝担保交易         ,沈丘**司           ,圆形粉碗咖啡滤纸滤水纸意式咖啡机手柄专用51/53/58mm通用过滤纸,4.44    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092622001110681444291515	,T200P2958357399408558564	,2025-09-26 13:41:09 ,2025-09-26 13:41:16 ,2025-10-02 11:21:09 ,淘宝        ,支付宝担保交易         ,优衣库             ,【优惠价】优衣库女装针织廓形长裤/弯刀镰刀裤子25秋冬新款483722 475344,178.49  ,支出      ,交易关闭    ,0.00     ,178.49   ,                    ,已支出      ,
2025092422001410681432191166	,XP2425092414200507360766005187	,2025-09-24 14:26:49 ,2025-09-24 14:26:50 ,2025-09-24 14:26:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2425092414200507360766005187,12.71   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092422001410681433293376	,XP2125092412200485991650006379	,2025-09-24 12:02:27 ,2025-09-24 12:02:28 ,2025-09-24 12:02:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2125092412200485991650006379,3.29    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092123001410681408662102	,XP1125092121201351309285004731	,2025-09-21 21:31:56 ,2025-09-21 21:31:57 ,2025-09-21 21:31:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1125092121201351309285004731,30.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025092122001110681406587141*13110601325092154406406265562	,13110601325092154406406265562	,2025-09-21 11:33:50 ,2025-09-21 11:33:50 ,2025-09-21 11:33:50 ,淘宝        ,即时到账交易          ,淘宝闪购            ,退款-盒马鲜生(大茂城店)       ,0.47    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,         ,
2025092122001110681406587141	,13100600725092174605119265562	,2025-09-21 10:33:31 ,2025-09-21 10:33:44 ,2025-09-21 11:32:47 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,50.54   ,不计收支    ,交易成功    ,0.00     ,0.47     ,                    ,         ,
2025091522001410681435492224	,XP1625091522201606373091004150	,2025-09-15 22:28:59 ,2025-09-15 22:28:59 ,2025-09-15 22:28:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1625091522201606373091004150,57.66   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250915200040011100680091897477	,                    	,2025-09-15 21:16:33 ,2025-09-15 21:16:43 ,2025-09-15 21:16:43 ,支付宝网站     ,即时到账交易          ,Peanut(张欢)      ,9 月生活费              ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,9 月生活费              ,已支出      ,
2025091522001110681425351006	,T200P2935211883391558564	,2025-09-15 15:35:30 ,2025-09-15 15:35:39 ,2025-09-26 16:38:06 ,淘宝        ,支付宝担保交易         ,四川**选           ,【成都特产】川味酸辣粉方便速食红薯粉粗粉粉条四川手信优选,66.84   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250915020070011550680029331075	,42860210525_208184  	,2025-09-15 15:35:05 ,2025-09-15 15:35:06 ,2025-09-15 15:35:06 ,支付宝网站     ,即时到账交易          ,杭州阿里妈妈淘联信息技术有限公司,一淘签到奖励              ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025082622001410681440899721_RM0025090115200218198227006538	,XP1625082607501760154359006538	,2025-09-01 15:13:55 ,                    ,2025-09-01 15:13:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,退款-商户单号XP1625082607501760154359006538,8.00    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025083122001110681403633638	,13140600725083112300920265562	,2025-08-31 14:10:45 ,2025-08-31 14:10:52 ,2025-08-31 15:39:08 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,42.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025083022001110681459766007	,13120600725083074622839265562	,2025-08-30 12:07:04 ,2025-08-30 12:07:29 ,2025-08-30 13:01:58 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,50.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025082622001410681440899721	,XP1625082607501760154359006538	,2025-08-26 07:38:08 ,2025-08-26 07:38:09 ,2025-09-01 15:13:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1625082607501760154359006538,30.80   ,支出      ,交易成功    ,0.00     ,8.00     ,                    ,已支出      ,
2025082322001410681430175020	,6512660000010500020003701101989998wnlEy	,2025-08-23 21:40:36 ,2025-08-23 21:40:38 ,2025-08-23 21:40:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中卫市尚迪酒店管理有限公司   ,二维码支付               ,279.99  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025082222001410681424516939	,05106600004857000220250822AAAfcmh2	,2025-08-22 12:13:44 ,2025-08-22 12:13:50 ,2025-08-22 12:13:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,宁夏华奥实业有限公司      ,宁夏华奥实业有限公司          ,25.93   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025082122001110681421429115	,T200P2888077189171558564	,2025-08-21 10:14:30 ,2025-08-21 10:14:37 ,2025-09-01 17:01:55 ,淘宝        ,支付宝担保交易         ,四川**选           ,【成都特产】川味酸辣粉方便速食红薯粉粗粉粉条四川手信优选,66.51   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025082022001410681414394454	,17556901560802999110685	,2025-08-20 19:42:36 ,2025-08-20 19:42:49 ,2025-08-20 19:42:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,艺考天下炸串          ,收钱码收款               ,11.92   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025082022001410681418688437	,551266000048250000705639143181250820	,2025-08-20 19:39:48 ,2025-08-20 19:39:49 ,2025-08-20 19:39:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,爱家超市            ,爱家超市民生店             ,11.62   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025082022001410681415659012	,11160600725082039348702556485	,2025-08-20 16:12:56 ,2025-08-20 16:12:56 ,2025-08-31 09:29:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淘特100官方旗舰店      ,天猫优选商品订单  备注: bid_LMALL201903220001 lid_1342103888,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025082022001410681417877716	,54106600004857000220250820AA12r6tm	,2025-08-20 12:11:23 ,2025-08-20 12:11:28 ,2025-08-20 12:11:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,宁夏华奥实业有限公司      ,宁夏华奥实业有限公司          ,25.92   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025081922001410681414233375	,13126600004802000020250819194002112411580080	,2025-08-19 19:40:02 ,2025-08-19 19:40:04 ,2025-08-19 19:40:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,宁夏皇家八十一号酒店有限公司  ,宁夏皇家八十一号酒店有限公司      ,599.98  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025081922001410681411784919	,XP1725081917501369962454001344	,2025-08-19 17:12:40 ,2025-08-19 17:12:41 ,2025-08-19 17:12:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1725081917501369962454001344,9.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025081622001110681401949401*13160601325081656179464265562	,13160601325081656179464265562	,2025-08-16 16:38:15 ,2025-08-16 16:38:15 ,2025-08-16 16:38:15 ,淘宝        ,即时到账交易          ,淘宝闪购            ,退款-盒马鲜生(大茂城店)       ,0.01    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,         ,
2025081622001110681401949401	,13150600725081643852905265562	,2025-08-16 15:50:40 ,2025-08-16 15:50:55 ,2025-08-16 16:37:13 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,52.21   ,不计收支    ,交易成功    ,0.00     ,0.01     ,                    ,         ,
2025081522001410681459208236	,17552575105802999110685	,2025-08-15 19:31:50 ,2025-08-15 19:32:04 ,2025-08-15 19:32:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,有家水果店           ,收钱码收款               ,11.92   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025081022001110681435971075	,13100600725081004726643265562	,2025-08-10 10:20:53 ,2025-08-10 10:21:01 ,2025-08-10 11:57:47 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,107.08  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025080922001410681431535380	,20250809094641U62922337486424851	,2025-08-09 09:46:56 ,2025-08-09 09:46:57 ,2025-08-09 09:46:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团              ,瑞幸咖啡(绿地鸿海B座大堂店)-美团App-25080911100400001302209689962512,7.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025080722001410681426259626	,2025080700003100006853021551	,2025-08-07 16:26:18 ,2025-08-07 16:26:26 ,2025-08-07 16:26:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国移动            ,为13871709570话费充值    ,50.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250804110070001506680002230685	,20250804002161010000680089964619_PZ1710117297	,2025-08-04 19:27:56 ,2025-08-04 19:27:57 ,2025-08-04 19:27:57 ,支付宝网站     ,即时到账交易          ,广州吱驿网络技术有限公司    ,支付宝发红包你赚现金奖励        ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,支付宝发红包你赚现金奖励        ,已收入      ,
2025080422001410681411577984	,1920180330024764010461368605977965236700554	,2025-08-04 12:02:38 ,2025-08-04 12:02:39 ,2025-08-04 12:02:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,津禾缘美食城          ,美团收银909700202963065612,11.09   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250802110070001506680000765056	,20250802002161010000680076059304_PZ1710117297	,2025-08-02 19:45:12 ,2025-08-02 19:45:12 ,2025-08-02 19:45:12 ,支付宝网站     ,即时到账交易          ,广州吱驿网络技术有限公司    ,支付宝发红包你赚现金奖励        ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,支付宝发红包你赚现金奖励        ,已收入      ,
2025073122001110681459641347	,13190600725073147763016265562	,2025-07-31 19:29:45 ,2025-07-31 19:29:57 ,2025-07-31 20:05:46 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,正新鸡排·炸鸡烧烤(大寨路店)外卖订单 ,13.30   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025072622001410681436884620	,XP1425072620500793556848004940	,2025-07-26 20:46:28 ,2025-07-26 20:46:28 ,2025-07-26 20:46:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1425072620500793556848004940,29.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025072622001110681437884373	,13190600725072690099806265562	,2025-07-26 19:15:41 ,2025-07-26 19:16:15 ,2025-07-26 22:00:01 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,52.36   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
20250726106827071841 	,770883226           	,2025-07-26 15:05:31 ,2025-07-26 15:05:31 ,2025-07-26 15:05:53 ,支付宝网站     ,即时到账交易          ,西安高新医院          ,医保支付(不含自费)          ,0.00    ,支出      ,支付成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025072222001410681421012525	,SXQYPT202507220100100002204078	,2025-07-22 16:53:51 ,2025-07-22 16:53:55 ,2025-07-22 16:53:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,陕西省中医医院         ,陕西省中医医院结算           ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025071922001110681409007475	,13190600725071922503111265562	,2025-07-19 19:17:37 ,2025-07-19 19:17:44 ,2025-07-19 20:36:33 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,拔戒排骨(沣东吾悦广场店)外卖订单   ,18.00   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025071822001410681405211337	,K00001UFA420250718190154X0	,2025-07-18 19:01:55 ,2025-07-18 19:01:56 ,2025-07-18 19:01:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-东长安街-18:20:14-鱼化寨-19:01:53,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025071822001410681401182645	,K00001UFA420250718085207X0	,2025-07-18 08:52:11 ,2025-07-18 08:52:12 ,2025-07-18 08:52:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:14:18-东长安街-08:52:07,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025071722001410681458831587	,XP1925071716500284478860000703	,2025-07-17 16:51:23 ,2025-07-17 16:51:23 ,2025-07-17 16:51:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1925071716500284478860000703,36.72   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025071722001410681457135289	,XP1325071716500283403179003856	,2025-07-17 16:49:54 ,2025-07-17 16:49:55 ,2025-07-17 16:49:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1325071716500283403179003856,21.25   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025071222001410681437437856	,XP1925071217501031577273004102	,2025-07-12 17:30:12 ,2025-07-12 17:30:13 ,2025-07-12 17:30:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1925071217501031577273004102,13.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025071222001110681437231595	,13100600725071221178083265562	,2025-07-12 10:44:40 ,2025-07-12 10:44:48 ,2025-07-12 11:58:19 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,55.20   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
20250706200040011100680060046784	,                    	,2025-07-06 16:11:57 ,2025-07-06 16:12:03 ,2025-07-06 16:12:03 ,支付宝网站     ,即时到账交易          ,Peanut(张欢)      ,7 月生活费              ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,7 月生活费              ,已支出      ,
2025070622001110681410125274*13150601325070667436346265562	,13150601325070667436346265562	,2025-07-06 15:05:09 ,2025-07-06 15:05:09 ,2025-07-06 15:05:09 ,淘宝        ,即时到账交易          ,淘宝闪购            ,退款-盒马鲜生(大茂城店)       ,0.04    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,         ,
2025070622001110681410125274	,13130600725070696821660265562	,2025-07-06 13:57:18 ,2025-07-06 13:57:26 ,2025-07-06 15:04:07 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,42.54   ,不计收支    ,交易成功    ,0.00     ,0.04     ,                    ,         ,
2025070522001110681406537541	,13120600725070595210169265562	,2025-07-05 12:39:41 ,2025-07-05 12:39:47 ,2025-07-05 13:46:06 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,一只酸奶牛(大茂城店)外卖订单     ,8.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025070522001110681406744345	,T200P2814205836157558564	,2025-07-05 10:56:10 ,2025-07-05 10:56:43 ,2025-07-05 10:56:45 ,淘宝        ,支付宝担保交易         ,西安盒马            ,省钱卡                 ,3.99    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025070522001110681406755460	,T200P2814205836151558564	,2025-07-05 10:56:10 ,2025-07-05 10:56:43 ,2025-07-05 10:56:49 ,淘宝        ,支付宝担保交易         ,西安盒马            ,【手工现作】盒马工坊 白菜猪肉水饺-生 250g等多件,70.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025070222001410681458408772	,XP1925070222500355172972002776	,2025-07-02 22:50:03 ,2025-07-02 22:50:03 ,2025-07-02 22:50:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1925070222500355172972002776,2.32    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025070222001410681458931463	,XP1525070222501488424489004500	,2025-07-02 22:45:41 ,2025-07-02 22:45:42 ,2025-07-02 22:45:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1525070222501488424489004500,27.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025070122001410681451894687	,CN_V1_602119905795890121	,2025-07-01 20:06:01 ,2025-07-01 20:06:01 ,2025-10-02 20:06:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,菜鸟              ,菜鸟裹裹商家-寄件费_1088556485_LP00746061450675,4.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025070123001410681448347025	,SXQYPT202507010100100002087396	,2025-07-01 16:34:21 ,2025-07-01 16:34:25 ,2025-07-01 16:34:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,陕西省中医医院         ,陕西省中医医院结算           ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025062822001110681436273135	,T200P2803736173599558564	,2025-06-28 10:57:58 ,2025-06-28 10:58:06 ,2025-06-28 10:58:12 ,淘宝        ,支付宝担保交易         ,西安盒马            ,鲜冻一级小龙虾尾 500g(约110-130粒)等多件,62.70   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025062710032004610209026901	,                    	,2025-06-27 19:53:19 ,                    ,2025-06-27 19:53:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州闲鱼信息技术有限公司    ,分账-基础软件服务费(4392223635201226131)扣款,0.01    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025062522001410681428732686	,11230600725062598500231556485	,2025-06-25 23:22:34 ,2025-06-25 23:22:34 ,2025-07-06 09:47:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海药皂旗舰店         ,天猫优选商品订单  备注: bid_LMALL201903220001 lid_1323990613,0.01    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025062122001110681405736023	,13200600725062168513707265562	,2025-06-21 20:10:24 ,2025-06-21 20:10:31 ,2025-06-21 20:40:21 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,食尚烧烤-烤苕皮(烤牛肉)外卖订单   ,13.40   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025062122001110681405899740	,13140600725062171090171265562	,2025-06-21 14:35:43 ,2025-06-21 14:35:51 ,2025-06-21 15:49:43 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,一只酸奶牛(大茂城店)外卖订单     ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20250621102553010110680065077613	,2025062110110121010322100000470067366737666666668624056515101INTEREST	,2025-06-21 03:22:10 ,2025-06-21 03:22:10 ,2025-06-21 03:22:10 ,支付宝网站     ,即时到账交易          ,浙江网商银行股份有限公司    ,余额升级服务收益发放          ,0.02    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025061822001110681451289226*13200601325061869096812265562	,13200601325061869096812265562	,2025-06-18 20:19:23 ,2025-06-18 20:19:23 ,2025-06-18 20:19:23 ,淘宝        ,即时到账交易          ,淘宝闪购            ,退款-盒马鲜生(大茂城店)       ,0.14    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,         ,
